code,market,product_name,brands,stores,categories,nutriscore_grade,nova_group,ecoscore_grade,image_url,image_front_url,image_front_small_url,energy-kcal_100g,sugars_100g,salt_100g,fat_100g,proteins_100g
5908221101030,Poland,Tygryski Maisstangen,Nasze tygryski,,"Przekąski, Słone przekąski, Przystawki, Chipsy i frytki, Chipsy, Chrupki kukurydziane, Chrupki",b,3,,,,,,,,,
5902367408060,Poland,Tapioka perełka,NaturAvena,,"hr:tapioka, en:tapioca",c,2,,,,,,,,,
20933449,Poland,Сок от портокал от концентрат,Solevita,lidl,"Растителни храни и напитки, Напитки, Растителни напитки, Плодови напитки, Сок и нектар, Плодови сокове, en:Fruit juices from concentrate, Сок от портокал, Сок от портокал от концентрат",e,1,,,,,,,,,
5906395781607,Poland,Sok tłoczony jabłkowy z dodatkiem przecieru truskawkowego,Sad Sandomierski,,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Multifruit juices, en:apple-juices",c,1,,,,,,,,,
04814580,Poland,Jambon,Lidl,,,unknown,4,,,,,,,,,
5202390020407,Poland,Greek White panetto,Violife,"Colruyt,Carrefour,Delhaize,Amazon,Edeka,HIT,carrefour.fr,Tesco,Conad","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Substituts de produits laitiers,Produits veganes,Substituts du fromage,en:Vegan feta cheese,Fetan",e,4,,,,,,,,,
5901713011046,Poland,,Dawtona,,"Plant-based foods and beverages, Beverages, Plant-based beverages, Vegetable-based foods and beverages, Juices and nectars, Vegetable-based beverages, Vegetable juices, Beetroot juices",c,3,,,,,,,,,
3700389705141,Poland,A'rom Moulin Festif,A'ROM,"DU BRUIT DANS LA CUISINE,PINE APPLE,OTHERWINE,CABESTO,TJX","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Epices, Poivres, Sels, en:groceries",not-applicable,2,,,,,,,,,
5906747312107,Poland,pieguski,Milka,,,e,4,,,,,,,,,
9120025831975,Poland,Milino Baton pufos cu umplutura de nuca de cocos si lapte si glazura cacao,Milino,,"Przekąski,Słodkie przekąski,Kakao i produkty na bazie kakao,en:Confectioneries,Cukierki czekoladowe,Batoniki,en:Candy chocolate bars,en:Chocolate confectionery with dairy filling",e,4,,,,,,,,,
9120025830619,Poland,Milino Baton pufos cu umplutura cremoasa cu miere si lapte,Milino,,"Przekąski,Słodkie przekąski,Kakao i produkty na bazie kakao,en:Confectioneries,Cukierki czekoladowe,Batoniki,en:Candy chocolate bars,en:Chocolate confectionery with dairy filling",e,4,,,,,,,,,
9120025838806,Poland,Muller Baton pufos cu umplutura de nuca de cocos si fistic,Muller,,"Przekąski,Słodkie przekąski,Kakao i produkty na bazie kakao,en:Confectioneries,Cukierki czekoladowe,Batoniki,en:Candy chocolate bars,en:Chocolate confectionery with dairy filling",e,4,,,,,,,,,
9120025838783,Poland,Baton pufos cu umplutura de alune de padure,Muller,,"Przekąski,Słodkie przekąski,Kakao i produkty na bazie kakao,en:Confectioneries,Cukierki czekoladowe,Batoniki,en:Candy chocolate bars,en:Chocolate confectionery with dairy filling",e,4,,,,,,,,,
9120025838769,Poland,Baton pufos cu umplutura de ciocolata,Muller,,"Przekąski,Słodkie przekąski,Kakao i produkty na bazie kakao,en:Confectioneries,Cukierki czekoladowe,Batoniki,en:Candy chocolate bars,en:Chocolate confectionery with dairy filling",e,4,,,,,,,,,
3560071015176,Poland,3 min spaghetti,Carrefour,Carrefour,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Spaghetti, en:durum-wheat-spaghetti",a,1,,,,,,,,,
5901390152124,Poland,Ser pleśniowy camembert z ziołami,"Savencia,Turek",Polska Chata,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery,en:Soft cheeses,Ser krowi,en:Soft cheeses with bloomy rind,Camemberts",d,3,,,,,,,,,
5900862520669,Poland,,Nestlé,,"en:Beverages and beverages preparations,Napoje,Produkty śniadaniowe,Kakao i produkty na bazie kakao,Napoje gorące,en:Beverage preparations,en:Cocoa and chocolate powders,en:Instant beverages,en:Instant chocolate powders",d,4,,,,,,,,,
5998711723163,Poland,Philadelphia,Philadelphia,,"Dairies, Fermented foods, Fermented milk products, Cheeses, Cream cheeses, ro:Cremă de brânză Philadelphia, en:cheese-spreads",d,3,,,,,,,,,
3614070059355,Poland,Pur Chèvre,Chavroux,,"Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse, Ziegenkäse, es:Rulo de cabra, pt:Chèvre, pt:Queijos em rolo",d,,,,,,,,,,
5900497340502,Poland,7up,"7up, PepsiCo",,"Napoje i składniki do napojów, Napoje, Napoje gazowane, Napoje sztucznie słodzone, en:Sodas, Napoje słodzone",unknown,4,,,,,,,,,
5060088706534,Poland,Blueberry Muffin Myrtilles,nakd,"Tesco,metro","Snacks,Sweet snacks,Bars",d,4,,,,,,,,,
6263078300036,Poland,Fresh dates,"Green Palm,Złota Palma",,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Produits déshydratés, Fruits, Aliments à base de plantes séchées, Fruits secs, Dattes",d,,,,,,,,,,
5902180202333,Poland,Rice cakes,Sonko,Auchan,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Zboża i ziemniaki, Zboża i produkty zbożowe, en:Puffed cereal cakes, Wafle ryżowe",b,4,,,,,,,,,
20763503,Poland,Twarozek Grani naturalny,Pilos,,Dairies,c,,,,,,,,,,
23029170,Poland,,Kiekeboe,aldi,"Bread coverings, Cooking helpers, Food decorations, Pastry helpers, Sprinkles, Chocolate sprinkles, Chocolate nuggets",e,4,,,,,,,,,
5900531004049,Poland,Twaróg wiejski,Piatnica,Carrefour,"Dairies, Fermented foods, Fermented milk products, Cheeses, Quarks, en:cream-cheeses",a,,,,,,,,,,
5902061000164,Poland,Bieluch Serek Naturalny,Bieluch,Biedronka,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery,Mleko,Krowie mleko",e,3,,,,,,,,,
5900281003033,Poland,Pieczarki marynowane,Bonduelle,,,unknown,4,,,,,,,,,
20134754,Poland,,KULJANKA,LIDL,"Fisch und Meeresfrüchte, en:Fishes and their products, Fisch, en:European sprat, en:Smoked sprats",d,3,,,,,,,,,
5907785150096,Poland,Kabanosy z serem,Madej Wróbel,,"Viandes et dérivés, Produits carnés polonais, pl:Kabanosy",e,,,,,,,,,,
8936020052557,Poland,Coconaut,,,"Plant-based foods and beverages, Plant-based foods, en:coconut-waters",c,1,,,,,,,,,
5900197000034,Poland,Jogurt Naturalny Gesty,Bakoma,,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Desery,Desery mleczne,Fermentowane desery mleczne,Jogurty,en:Plain fermented dairy desserts,Jogurty naturalne,en:Cow milk yogurts",b,1,,,,,,,,,
4823077621154,Poland,Dark chocolate,Roshen,,"Przekąski,Słodkie przekąski,Kakao i produkty na bazie kakao,en:Confectioneries,Cukierki czekoladowe,Czekolada,Czekolada deserowa,ro:Batoane de ciocolata,ro:Ciocolata cu crema",e,4,,,,,,,,,
5900910008231,Poland,Napój instant o smaku czekolady mlecznej. DecoMorreno Chocollata Hot Milky,Maspex,Mila,"Cocoa and its products, Cocoa and chocolate powders, en:instant-chocolate-powders",unknown,4,,,,,,,,,
8712100601255,Poland,Pikantny Ketchup z charakterem,"Tortex, Unilever",,"Przyprawy, Sosy, Sosy pomidorowe, Ketchup, Ketchup pomidorowy",d,4,,,,,,,,,
20932862,Poland,,lidl,Lidl,,unknown,,,,,,,,,,
3560071175221,Poland,Miettes de thon,Carrefour,"carrefour.fr, Carrefour","Produits de la mer, Poissons et dérivés, Conserves, Poissons, Poissons gras, Poissons en conserve, Thons, Thons en conserve, Miettes de thon, Miettes de thon à la tomate",a,3,,,,,,,,,
5900823013704,Poland,Sapin de Noël,Sans marque,,"Snacks, Snacks sucrés, Aliments festifs, Biscuits et gâteaux, Aliments et boissons de Noël, Gâteaux, Gâteaux au chocolat, Pains d'épices",d,4,,,,,,,,,
5410792000143,Poland,Mini pancakes,Biedronka,Biedronka,"Crêpes et galettes, Pancakes",unknown,,,,,,,,,,
5904378243654,Poland,Sałatka z kurczakiem,Vital Fresh,Biedronka,Sałatka,c,4,,,,,,,,,
5901135000376,Poland,,Prymat,,"Plant-based foods and beverages, Plant-based foods, Condiments, Spices, Peppers, Black peppers, Ground peppers, Ground black peppers",not-applicable,1,,,,,,,,,
5900020002730,Poland,Cini Minis Scorțișoară,Nestle,"Biedronka,Lidl","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Extruded cereals",d,4,,,,,,,,,
5900956100593,Poland,Herbapol Maliny,Herbapol,,"Napoje i składniki do napojów, Napoje, Przekąski, Słodkie przekąski, Cukiernie, Produkty wykorzystywane do słodzenia, Syrop",b,4,,,,,,,,,
5900956101590,Poland,"Kiwi suplement diety w postaci syropu o smaku kiwi, pasteryzowany",Herbapol,biedronka,Syrop,e,4,,,,,,,,,
5900956100746,Poland,Herbapol - Pomarańcza,Herbapol,,,unknown,,,,,,,,,,
5902180140604,Poland,Natürlicher brauner Reis,Sonko,"Biedronka,Kaufland","Żywność i napoje na bazie roślin,Żywność na bazie roślin,Zboża i ziemniaki,Nasiona,Zboża i produkty zbożowe,Ziarna zbóż,Ryże,en:Brown rices,Ryż-brązowy",b,1,,,,,,,,,
5900512850290,Poland,Natural Kefir,Mlekovita,Tesco,"Beverages and beverages preparations, Beverages, Dairies, Fermented foods, Fermented milk products, Dairy drinks, Fermented drinks, Fermented milk drinks, Kefir, en:yogurts",b,3,,,,,,,,,
5900320002775,Poland,Lajkonik Salted Sticks,Lajkonik,,"snacks, pretzel",e,3,,,,,,,,,
5900512350028,Poland,Śmietana Polska 18%,Mlekovita,mix markt,"Nabiał, Śmietanki",d,,,,,,,,,,
5900512990101,Poland,Mlekovita - Jogurt Naturalny,Mlekovita,Carrefour,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Desery, Desery mleczne, Fermentowane desery mleczne, Jogurty",b,,,,,,,,,,
5900512501642,Poland,Mlekovita - Twarog półtłusty,Mlekovita,,Viertelfettquark,a,1,,,,,,,,,
5900820012519,Poland,,Mlekpol,Auchan,"Dairies, Milks",c,1,,,,,,,,,
3560071150242,Poland,Grains guatemala,"Carrefour, Carrefour Sélection","Carrefour,carrefour.fr","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Cafés, Grains de café",unknown,,,,,,,,,,
5908230520020,Poland,kabanosy Wieprzowe,Tarczyński,,"Produkty na bazie mięsa, Mięsa przetworzone, Kiełbasy, Kiełbasy wędzone",e,,,,,,,,,,
5900120022577,Poland,śmietanka UHT 18%,Mleczna Dolina,Biedronka,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Śmietanki, en:Fermented creams, Kwaśna śmietana",d,4,,,,,,,,,
3560071007287,Poland,Choco Curlz,Carrefour,Carrefour,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales extrudées,Céréales chocolatées pour petit-déjeuner non fourrées et non enrichies en vitamines et minéraux",c,4,,,,,,,,,
5900020020895,Poland,Fitness,Nestlé,,"Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Desayunos,Cereales y patatas,Cereales y derivados,Cereales para el desayuno",a,4,,,,,,,,,
8710671005984,Poland,Tortilla Chips,SPAR,"Piotr i Paweł, Spar","Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips",c,3,,,,,,,,,
3560070382378,Poland,Fibra cioccolato,Carrefour,carrefour,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Chocolate cereals,Extruded cereals,Cereal flakes with chocolate",a,4,,,,,,,,,
5901588017761,Poland,Karmel Love!,E.Wedel,,"Przekąski, Słodkie przekąski, Kakao i produkty na bazie kakao, Czekolada, Czekolada biała",e,4,,,,,,,,,
5905784332215,Poland,Oliwki zielone Hojiblanca bez pestek,Carrefour,Carrefour,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, en:Pickles, Produkty drzewa oliwnego, en:Plant-based pickles, Oliwki, Zielone oliwki, en:Pitted olives, Zielone oliwki w zalewie, en:Green pitted olives",unknown,,,,,,,,,,
5900820003685,Poland,Ser Podlaski,Mlekpol,,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery,Sery w plastrach,Podlaski",d,4,,,,,,,,,
3800232733267,Poland,Kale Chips,Bettr,,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps",b,,,,,,,,,,
3700389705172,Poland,Moulin long Poivre noir et blanc,A'ROM,"CABESTO,DU BRUIT DANS LA CUISINE,OTHERWINE,TJX,PINE APPLE","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Epices, Poivres, Sels, en:groceries",not-applicable,2,,,,,,,,,
1704314830009,Poland,Glühwein,"Ikea, Vintersaga",Ikea,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Alcoholic beverages, Wines, Plant-based beverages, Non-alcoholic beverages, Non-alcoholic wines, Sweetened beverages",not-applicable,4,,,,,,,,,
5900643021613,Poland,Yoghurt Drink Activia W Strawberry & Kiwi 300G 1 / 6,Activia,,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Desery,Desery mleczne,Fermentowane desery mleczne,Jogurty",b,4,,,,,,,,,
4335896444543,Poland,Biscuits,"KClassic,K-classic,Kaufland",Kaufland,"Grickalice, en:Sweet snacks, Keksi i kolači, Keksi",d,3,,,,,,,,,
5900857004976,Poland,Radamer wędzony,Światowid,,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery,Sery wędzone",d,4,,,,,,,,,
5901473160046,Poland,Vege Kiełbaski Białe,Polsoja,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Alternatywy mięsa, Zastępniki mięsa, Kiełbasy wegetariańskie, Kiełbasy wegańskie, en:vegan-saucages",d,4,,,,,,,,,
3275249000013,Poland,Camembert - Ser dojrzewający podpuszczkowy pleśniowy,"Glad,Jansen",,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery,en:Soft cheeses,Ser krowi,en:Soft cheeses with bloomy rind,Camemberts,en:Cow camemberts,en:Pasteurized cheeses,en:Camemberts from pasteurized cow milk",c,3,,,,,,,,,
5900820003661,Poland,Ser Kurpiowski porcjowany,Mlekpol,,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery",d,4,,,,,,,,,
5906428000118,Poland,Ogórki kiszone,Magaw,,"pl:Ogórki kiszone, en:gherkins",c,3,,,,,,,,,
2030599000004,Poland,Bagietka Fitnes,Carrefour,Carrefour,en:breads,b,,,,,,,,,,
5908258308433,Poland,,"Helcom,Greek Trade",,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Canned foods, Vegetables based foods, Canned plant-based foods, Pickles, Vegetables, Canned vegetables, Plant-based pickles, Pickled vegetables, Sweet peppers, Pickled peppers, fr:Jalapeño, en:paprika",not-applicable,3,,,,,,,,,
5901330043161,Poland,Double chocolate flavor,Matrix,,,unknown,,,,,,,,,,
7613035303881,Poland,Majonez Dekoracyjny,Winiary,,"przyprawy, sosy, majonezy, en:groceries, pl:sosy",d,4,,,,,,,,,
8712100867866,Poland,Gorący Kubek Ogórkowa z grzankami,"Knorr,Gorący Kubek,Unilever",,"Posiłki, Produkty suszone, en:Dried products to be rehydrated, Zupy, Dania gotowe suszone, Zupy w proszku",c,4,,,,,,,,,
2924761002166,Poland,Ser Kaszubski,Światowid,,,unknown,,,,,,,,,,
5904378642754,Poland,Pesto Zielone. Sos na bazie bazyli.,Biedronka,,"Przyprawy, Sosy, Pesto, en:groceries",d,4,,,,,,,,,
5900857004969,Poland,Radamer ser dojrzewający,Światowid,Biedronka,"Nabiał,Żywność fermentowana,Fermentowane produkty mleczne,Sery,Ser krowi,Radamer",d,4,,,,,,,,,
5905784306353,Poland,Krem czekoladowy,"Carrefour,Wilhelm Reuss",Carrefour,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Cocoa and hazelnuts spreads",e,4,,,,,,,,,
5901592126824,Poland,Sałatka to go,Perla,,,unknown,,,,,,,,,,
5901882132061,Poland,Vifon Pięć Smaków,Vifon,,"Plant-based foods and beverages, Plant-based foods, Meals, Dried products, Pastas, Dried products to be rehydrated, Noodles, Soups, Dried meals, Instant noodles, Dehydrated soups, Instant noodle soups, Dehydrated Asian-style soup with noodles",c,4,,,,,,,,,
5901882110151,Poland,Chinese Chicken flavour instant noodle soup (mild),"VIFON, TAN-VIET International S.A.",Carrefour,"Plant-based foods and beverages, Plant-based foods, Meals, Dried products, Pastas, Dried products to be rehydrated, Noodles, Soups, Dried meals, Instant noodles, Dehydrated soups, Instant noodle soups, Dehydrated Asian-style soup with noodles",c,4,,,,,,,,,
5900259018519,Poland,Chipsy fromage,Lay's,,en:potato-crisps,e,,,,,,,,,,
4066600941910,Poland,"Paulaner Hefeweissbier Alkoholfree 0,5l flaske",Paulaner,Esselunga,"Bevande e preparati per bevande,Bevande,Bevande analcoliche,Birre analcoliche",c,4,,,,,,,,,
5900259114129,Poland,,Lay's,,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps",e,,,,,,,,,,
5901882014893,Poland,Pikanty chili chicken noodle,Vifon,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Posiłki, Produkty suszone, Makarony, en:Dried products to be rehydrated, Kluski, Zupy, Dania gotowe suszone, Makarony instant, Zupy w proszku, Zupy z makaronem instant, en:Dehydrated Asian-style soup with noodles",c,4,,,,,,,,,
5900465071506,Poland,,,,,unknown,,,,,,,,,,
3295890182708,Poland,Tour De Pierres Bordeaux,Tour De Pierres,,"Boissons, Boissons alcoolisées, Vins, Vins français",not-applicable,,,,,,,,,,
5900983000873,Poland,"Kisiel Owocowy Kubek, owoce leśne","Delecta,Bakalland",,Kisiel,a,4,,,,,,,,,
5900862217422,Poland,,"Winiary,Nestle","E. Leclerc,Auchan","Cooking helpers, Dessert mixes, Mixes for jelly desserts",c,4,,,,,,,,,
5905669105316,Poland,Chicken Breast Slices,Chicks & Sports,,"Viandes et dérivés, Charcuteries, Charcuteries cuites, en:cooked-poultry-breast-slices, Blancs de poulet en tranches",a,,,,,,,,,,
3560071175252,Poland,Miettes de thon listao à l'huile de tournesol,"Carrefour,Produits Blancs","Carrefour,carrefour.fr","Produits de la mer,Poissons et dérivés,Conserves,Poissons,Poissons gras,Poissons en conserve,Thons,Thons en conserve,Thons à l'huile,Miettes de thon,Thons à l'huile de tournesol",b,3,,,,,,,,,
5901414204679,Poland,Zoo Orginalne,Bahlsen,,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, Herbatnik, Herbatniki",e,4,,,,,,,,,
8410261768168,Poland,Mango Passionfruit Orange - Smoothie,Don Simón,"Consum,Tesco","Bebidas y preparaciones de bebidas,Alimentos y bebidas de origen vegetal,Bebidas,Bebidas de origen vegetal,Bebidas a base de frutas,Zumos y néctares,Zumos de frutas,Smoothies,Smoothies de fruta",d,1,,,,,,,,,
4025500132446,Poland,Müllermilch,Müller,,"Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Yogurts, Whole milk yogurts, en:dairy-drinks",unknown,4,,,,,,,,,
20982119,Poland,Space Cookies,Crownfield,Lidl,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, pl:Płatki-zbożowe, extruded cereals",c,4,,,,,,,,,
5901713001016,Poland,Fasola czerwona,Dawtona,Kaufland,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Legumes and their products, Canned foods, Legumes, Canned plant-based foods, Canned legumes, Canned common beans, Canned red kidney beans",a,3,,,,,,,,,
5900500024719,Poland,Barszczyk czerwony,Hortex,Auchan,"Żywność i napoje na bazie roślin, Napoje, Napoje na bazie roślin, Żywność i napoje na bazie warzyw, Soki i nektary, Napoje na bazie warzyw, Sok warzywny, en:Beetroot juices, Soki owocowe i warzywne",c,3,,,,,,,,,
3083680009836,Poland,Bonduelle Mais,"Bonduelle, Bonduelle restauration",,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Corn, Vegetables - Prepared/Processed (Shelf Stable), en:canned-sweet-corn",b,3,,,,,,,,,
5901483060107,Poland,Kwiat lipy,BioFix,,"Żywność i napoje na bazie roślin, Napoje, Napoje gorące, Napoje na bazie roślin, Herbaty ziołowe, en:Herbal tea blends",c,,,,,,,,,,
5900500024337,Poland,Sok jabłkowy,Hortex,Auchan,"Żywność i napoje na bazie roślin, Napoje, Napoje na bazie roślin, Napoje owocowe, Soki i nektary, Soki owocowe, Napoje niesłodzone, Soki jabłkowe",c,1,,,,,,,,,
4060800184566,Poland,Strong Wasabi,Lay's,,"Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Imbiss, Getreide und Kartoffeln, Salzige Snacks, Vorspeisen, Chips und Pommes Frites, Chips, Kartoffelchips, Aromatisierte Kartoffelchips",d,4,,,,,,,,,
